LEFT,83.6,72.46,63.73,57.52,51.03,46.25,45.84,48.15,50.65,51.13,48.52,44.49,41.85,38.35,33.51,32.91,37.5,40.35,36.54,30.91,27.33,15.7,-17.55,-67.53,-120.42,-171.1,-215.18,-242.78,-244.24,-221.31,-182.68,-134.63,-83.6,-33.33,14.68,59.18,98.57,132.82,164.66,195.29,219.88,233.14,236.33,234.54,230.78,224.78,215.85,205.13,193.76,180.68
LEFT,-80.64,-78.0,-75.89,-78.65,-84.06,-88.48,-93.04,-99.16,-98.96,-80.13,-42.79,1.82,44.56,79.51,105.32,123.4,134.6,137.13,125.59,99.82,64.26,20.37,-29.11,-81.09,-134.89,-184.91,-224.05,-252.0,-271.7,-284.8,-291.77,-291.0,-282.95,-270.23,-254.51,-240.45,-230.66,-221.3,-206.06,-185.52,-165.03,-148.29,-135.39,-123.66,-111.5,-96.82,-80.87,-65.59,-49.76,-34.45
LEFT,-39.14,-33.96,-30.57,-28.76,-28.76,-39.78,-67.96,-100.37,-117.39,-113.63,-97.71,-78.81,-59.37,-41.62,-28.34,-17.54,-7.23,0.66,5.55,9.84,5.01,-20.61,-57.41,-97.23,-145.88,-191.88,-215.42,-215.63,-200.84,-171.74,-125.9,-66.24,-2.99,49.03,83.88,107.65,128.02,144.33,153.72,159.52,163.6,162.22,154.14,143.81,135.62,128.75,118.62,101.52,79.18,57.88
LEFT,-15.85,-19.8,-15.49,-16.17,-23.16,-31.07,-37.52,-30.48,0.26,40.67,72.22,97.15,119.94,135.05,144.04,151.45,152.09,140.41,118.33,89.52,55.64,18.49,-20.27,-63.65,-111.78,-159.11,-200.84,-232.54,-255.5,-271.33,-279.31,-281.44,-279.23,-273.89,-264.98,-251.62,-233.43,-212.63,-192.48,-175.09,-162.35,-152.9,-142.58,-127.48,-108.68,-89.39,-71.88,-58.7,-48.68,-37.64
LEFT,-20.37,-24.39,-25.76,-33.73,-46.78,-58.79,-72.02,-89.97,-98.74,-76.12,-27.4,18.67,49.78,72.29,88.01,95.27,96.34,93.58,84.58,62.4,24.2,-21.83,-66.59,-108.83,-147.5,-178.08,-197.63,-208.66,-216.25,-221.85,-224.2,-224.06,-221.25,-215.84,-211.92,-210.1,-199.82,-170.58,-130.96,-104.07,-100.94,-108.07,-108.06,-98.39,-86.24,-77.03,-69.38,-62.19,-56.96,-51.19
LEFT,49.73,44.11,33.34,19.27,8.48,0.66,-8.87,-21.32,-37.42,-48.95,-32.78,13.55,59.67,86.37,101.3,111.53,115.11,112.02,102.07,78.43,36.02,-16.69,-65.48,-107.24,-144.78,-175.63,-196.59,-209.86,-220.2,-227.17,-226.75,-222.14,-220.62,-220.45,-207.5,-174.61,-138.17,-120.64,-122.51,-127.82,-130.43,-131.82,-129.83,-123.47,-116.68,-110.57,-103.44,-96.07,-90.85,-87.27
LEFT,-64.0,-66.08,-68.98,-71.49,-78.22,-83.44,-66.28,-24.91,17.23,47.79,70.46,87.54,100.28,109.67,114.18,111.92,100.18,78.91,53.55,26.42,-6.9,-46.62,-85.54,-120.13,-152.49,-180.93,-199.82,-207.41,-206.97,-202.74,-197.29,-189.29,-176.39,-160.92,-146.77,-134.58,-124.21,-115.23,-105.13,-92.04,-78.49,-66.73,-55.49,-45.06,-37.94,-31.62,-21.44,-9.04,2.34,12.69
LEFT,37.86,29.93,20.09,9.32,1.25,-3.82,-11.59,-27.41,-37.51,-16.4,32.29,76.23,100.06,114.89,130.25,141.02,139.07,123.28,96.77,59.55,12.99,-34.01,-76.71,-118.34,-157.9,-189.04,-208.58,-219.57,-227.93,-235.69,-238.28,-233.37,-225.52,-218.89,-212.29,-203.71,-196.05,-190.34,-178.13,-151.04,-118.36,-98.18,-93.64,-95.29,-95.99,-93.22,-87.5,-80.42,-73.3,-67.92
LEFT,-49.7,-48.42,-52.97,-67.45,-78.24,-63.7,-24.76,17.52,52.18,80.28,101.06,114.39,124.47,132.18,131.97,120.23,99.72,73.58,42.25,6.47,-30.35,-66.66,-104.91,-143.15,-173.35,-193.0,-205.34,-211.2,-209.72,-202.83,-193.6,-182.92,-170.15,-154.67,-138.48,-124.63,-114.25,-105.08,-93.98,-81.93,-71.07,-60.26,-48.18,-36.24,-26.43,-17.82,-7.85,1.45,8.06,14.2
LEFT,-64.62,-70.54,-74.63,-76.74,-77.93,-79.5,-83.17,-91.59,-92.35,-63.62,-12.48,30.45,54.25,69.64,82.93,91.68,92.84,85.15,69.2,47.53,19.46,-17.95,-61.7,-105.14,-144.5,-177.39,-201.28,-215.83,-222.63,-223.67,-220.6,-215.3,-209.14,-202.73,-193.64,-178.45,-159.48,-145.04,-137.28,-123.62,-94.25,-63.24,-51.01,-55.42,-60.3,-59.31,-55.46,-51.13,-47.48,-44.63
LEFT,-4.42,-11.95,-22.85,-34.04,-43.87,-51.83,-60.28,-72.36,-74.5,-46.08,2.74,43.49,68.57,87.26,103.97,114.16,112.31,99.86,78.38,44.61,0.34,-44.12,-81.61,-115.47,-149.65,-180.87,-203.55,-215.91,-220.63,-219.86,-213.17,-204.24,-197.83,-190.52,-178.4,-168.14,-163.45,-159.29,-150.9,-133.92,-106.41,-80.09,-69.47,-70.5,-71.64,-73.53,-77.65,-76.5,-68.91,-60.93
LEFT,-55.28,-56.16,-59.24,-62.63,-62.69,-62.36,-69.26,-70.3,-40.73,10.49,51.61,75.06,92.8,106.82,111.87,109.29,101.33,83.89,52.17,7.94,-37.54,-74.82,-107.66,-141.88,-172.41,-191.52,-199.57,-205.66,-214.11,-217.54,-209.18,-194.59,-181.51,-169.52,-155.19,-139.81,-124.98,-110.53,-97.05,-81.07,-59.4,-40.42,-32.7,-30.31,-26.64,-25.15,-27.95,-29.3,-26.28,-22.71
LEFT,25.77,20.33,16.1,12.65,7.88,0.69,-9.04,-24.14,-40.03,-34.73,3.82,53.63,87.3,103.75,115.39,124.92,126.05,114.67,91.7,58.64,16.76,-29.46,-73.69,-113.6,-151.17,-185.22,-210.41,-223.8,-227.32,-225.35,-221.07,-216.29,-212.34,-207.64,-198.12,-184.68,-173.98,-164.43,-144.61,-114.86,-91.73,-85.36,-89.52,-92.33,-88.95,-82.86,-78.41,-75.07,-71.79,-69.71
LEFT,-73.18,-76.83,-80.75,-69.97,-39.37,-11.53,-1.49,3.47,15.81,32.09,46.95,59.48,67.87,69.81,66.76,62.48,56.24,43.03,21.58,-3.54,-31.63,-65.61,-102.19,-136.28,-165.96,-187.63,-198.65,-203.36,-207.04,-208.87,-204.34,-194.88,-186.12,-176.57,-161.28,-141.41,-123.77,-110.97,-99.27,-87.35,-79.48,-75.28,-68.24,-58.32,-48.63,-38.35,-26.69,-16.84,-8.98,-0.82
LEFT,-50.47,-57.46,-63.26,-64.68,-61.54,-60.54,-67.11,-70.31,-49.81,-7.8,30.11,51.39,64.79,78.43,89.34,90.71,81.27,67.97,56.79,43.05,16.79,-23.22,-67.13,-107.85,-146.61,-183.02,-212.77,-232.14,-240.52,-241.56,-239.77,-236.12,-228.73,-216.8,-201.97,-187.68,-174.48,-160.16,-146.5,-136.49,-129.16,-121.34,-112.75,-104.47,-96.45,-86.95,-73.9,-58.72,-43.58,-29.52
LEFT,-77.24,-87.06,-97.25,-87.83,-57.18,-27.67,-9.52,5.51,21.3,35.3,48.48,61.93,71.15,70.65,60.14,44.28,26.92,8.18,-13.68,-38.85,-67.02,-100.09,-135.24,-162.71,-180.12,-193.92,-203.46,-203.8,-199.65,-196.58,-191.58,-182.49,-172.99,-163.75,-151.64,-137.26,-124.8,-114.85,-105.91,-98.56,-91.23,-80.52,-67.73,-55.52,-44.4,-33.64,-22.74,-11.86,-2.54,2.97
LEFT,-50.18,-52.3,-54.54,-57.89,-63.8,-77.11,-90.88,-80.45,-37.77,11.09,45.78,71.73,93.5,106.13,109.1,105.05,93.0,71.68,44.02,14.96,-16.07,-54.12,-96.67,-134.51,-163.63,-187.88,-208.54,-221.32,-225.23,-224.94,-222.52,-217.0,-209.42,-202.52,-194.05,-179.18,-159.46,-142.34,-132.41,-126.89,-120.14,-110.44,-98.76,-87.1,-77.87,-70.04,-55.32,-31.08,-10.04,-2.18
LEFT,-62.68,-67.66,-70.06,-72.11,-75.99,-84.37,-89.21,-69.37,-23.18,22.89,54.38,79.14,100.06,111.57,114.76,113.62,105.99,88.9,64.66,35.51,0.62,-39.13,-79.1,-116.96,-152.29,-182.78,-207.14,-224.95,-235.72,-241.85,-242.69,-233.66,-216.35,-197.85,-180.25,-162.66,-148.96,-141.07,-134.49,-124.71,-112.25,-99.3,-85.93,-71.1,-57.01,-47.18,-40.54,-31.57,-19.66,-8.98
LEFT,-57.81,-63.96,-78.67,-90.32,-77.1,-38.19,1.82,27.88,45.82,62.56,75.8,80.85,78.15,72.21,64.34,51.71,33.54,12.62,-9.17,-34.19,-64.47,-95.78,-121.77,-143.5,-166.59,-191.56,-212.69,-226.03,-232.67,-233.58,-229.11,-220.04,-210.07,-202.08,-194.23,-183.1,-169.67,-157.64,-145.23,-129.02,-110.86,-95.37,-82.51,-72.86,-69.75,-69.19,-63.12,-51.08,-37.3,-23.56
LEFT,-83.99,-82.76,-80.91,-76.02,-73.48,-80.68,-85.54,-63.14,-15.21,30.5,61.67,84.24,98.7,102.33,97.6,87.67,73.16,53.82,29.19,-1.95,-38.77,-77.83,-114.3,-144.58,-168.28,-185.19,-195.46,-201.95,-205.0,-202.11,-193.27,-182.7,-174.58,-169.02,-162.6,-152.82,-141.46,-133.14,-126.98,-112.64,-82.34,-47.6,-27.0,-21.29,-17.7,-12.68,-12.73,-17.29,-18.24,-14.41
LEFT,-71.57,-67.54,-66.32,-70.16,-78.65,-88.62,-86.34,-57.45,-11.68,29.46,60.01,82.45,95.52,99.69,99.63,96.03,85.4,67.68,46.09,19.86,-13.89,-53.44,-94.64,-135.17,-170.12,-194.54,-209.81,-219.32,-223.49,-222.14,-217.45,-211.58,-204.37,-193.67,-178.25,-158.84,-139.21,-123.66,-112.21,-102.14,-92.07,-82.68,-73.37,-61.72,-46.82,-33.26,-25.97,-19.92,-7.64,4.99
LEFT,-82.43,-82.16,-79.67,-81.1,-90.83,-93.52,-68.29,-23.93,13.93,37.89,53.52,63.27,67.24,65.84,59.15,45.77,26.32,5.72,-12.3,-29.87,-52.95,-83.82,-117.57,-146.34,-167.7,-185.23,-199.54,-208.38,-211.74,-208.43,-199.12,-188.69,-181.02,-174.8,-166.01,-154.53,-145.11,-138.62,-130.69,-118.99,-106.48,-92.56,-70.23,-42.17,-25.19,-23.12,-22.57,-16.87,-10.82,-6.97
LEFT,-11.57,-16.85,-22.96,-28.2,-33.44,-42.38,-56.62,-71.63,-68.71,-33.02,18.36,58.14,81.92,97.58,108.39,114.15,113.62,104.46,85.99,58.08,19.57,-25.94,-70.36,-110.1,-146.21,-178.99,-206.98,-227.89,-239.37,-242.4,-239.75,-234.59,-228.2,-218.2,-203.54,-186.55,-170.49,-159.06,-152.48,-140.27,-115.57,-93.74,-89.98,-92.89,-87.05,-76.21,-68.1,-60.36,-50.73,-42.27
LEFT,-66.58,-69.34,-70.12,-72.55,-79.71,-92.61,-94.95,-65.49,-13.91,32.16,65.36,91.27,109.35,118.67,120.4,112.2,92.03,63.09,28.67,-11.23,-54.82,-95.26,-128.48,-155.3,-176.41,-191.68,-202.05,-207.98,-207.46,-199.93,-190.5,-183.9,-178.37,-170.17,-158.89,-147.74,-137.33,-123.89,-108.35,-96.04,-83.12,-64.61,-47.71,-39.06,-34.45,-32.61,-35.7,-38.64,-34.67,-25.17
LEFT,21.67,17.34,9.89,-0.15,-10.91,-23.02,-41.37,-61.7,-61.03,-26.42,21.77,58.58,81.69,98.65,109.1,109.13,102.83,95.63,79.65,44.46,-4.39,-52.08,-91.11,-123.82,-155.71,-186.14,-208.73,-221.38,-227.81,-228.72,-226.51,-227.04,-226.83,-220.38,-214.16,-212.57,-200.61,-165.52,-126.61,-109.54,-109.46,-108.0,-103.66,-103.75,-107.45,-106.86,-99.96,-90.82,-77.86,-60.82
LEFT,-37.15,-36.69,-33.15,-30.34,-31.21,-42.83,-52.3,-28.31,27.2,77.12,104.55,121.32,136.07,147.82,151.4,139.45,112.19,75.56,31.67,-14.54,-57.94,-99.81,-134.63,-156.15,-172.61,-189.01,-197.03,-196.32,-197.04,-198.4,-191.9,-179.95,-170.65,-162.74,-151.61,-141.45,-134.71,-124.21,-111.67,-105.0,-98.07,-83.84,-71.24,-64.03,-52.4,-34.29,-20.48,-15.31,-11.7,-4.41
LEFT,-76.06,-74.16,-68.94,-63.59,-68.07,-85.12,-96.32,-76.95,-32.2,9.21,37.14,60.38,80.43,91.99,94.2,90.56,81.95,64.27,33.39,-9.14,-56.17,-98.87,-130.91,-151.25,-165.54,-180.18,-195.0,-205.27,-208.02,-203.51,-194.66,-185.6,-176.66,-166.89,-157.43,-143.46,-118.47,-91.12,-76.71,-73.56,-69.15,-60.27,-52.33,-48.44,-47.41,-45.63,-38.05,-26.13,-18.98,-20.54
LEFT,6.26,-3.23,-7.78,-12.61,-21.25,-26.91,-30.24,-40.75,-47.31,-27.06,12.53,47.54,73.81,94.93,105.36,104.85,101.76,96.04,80.57,56.45,27.78,-8.21,-51.55,-94.09,-133.38,-174.02,-211.63,-235.93,-245.86,-248.99,-252.44,-258.24,-261.05,-253.12,-236.37,-221.43,-211.99,-202.7,-190.56,-177.06,-163.97,-151.22,-137.22,-124.07,-114.51,-105.67,-93.51,-80.03,-69.75,-62.3
LEFT,-41.62,-50.53,-55.12,-54.27,-51.93,-52.52,-58.41,-66.19,-59.98,-29.94,9.82,43.61,69.93,89.46,101.94,108.43,109.91,105.15,90.89,65.49,30.99,-10.61,-56.41,-101.19,-143.37,-181.11,-206.93,-217.64,-220.6,-224.25,-229.57,-229.0,-218.53,-207.64,-202.84,-196.39,-181.58,-163.94,-150.78,-140.65,-129.0,-117.42,-107.43,-94.96,-77.68,-59.42,-44.83,-36.73,-31.76,-22.73
LEFT,-1.59,-3.75,-7.93,-14.04,-16.48,-15.61,-17.93,-28.21,-41.0,-37.19,-6.42,33.89,63.1,79.97,91.34,99.42,101.66,95.42,79.86,53.03,13.8,-30.4,-70.51,-108.55,-146.48,-176.82,-196.49,-208.83,-215.58,-217.47,-215.68,-210.3,-202.77,-197.57,-195.32,-191.79,-184.85,-177.86,-166.34,-136.34,-86.85,-39.97,-18.9,-25.06,-40.71,-53.24,-65.45,-78.49,-86.34,-88.76
LEFT,137.91,123.48,103.2,81.21,83.07,119.73,165.98,199.08,221.1,233.92,234.29,226.06,212.93,192.9,163.14,122.65,73.16,19.09,-32.91,-77.48,-113.61,-141.75,-160.92,-172.68,-182.28,-191.36,-198.58,-205.04,-209.86,-208.59,-201.48,-191.75,-181.21,-172.06,-163.53,-152.02,-139.4,-130.46,-122.38,-110.74,-97.86,-86.23,-75.31,-66.4,-61.25,-59.3,-58.21,-54.65,-48.89,-43.59
LEFT,-40.93,-41.08,-43.1,-49.04,-61.17,-75.13,-72.32,-40.63,3.96,39.83,63.94,82.62,96.72,101.67,98.05,92.61,85.36,69.6,45.68,20.12,-8.1,-43.73,-82.71,-117.36,-148.27,-180.61,-211.88,-232.07,-238.87,-241.17,-243.29,-240.88,-231.75,-217.04,-199.58,-183.24,-168.75,-153.74,-136.62,-119.78,-106.62,-95.94,-83.12,-66.16,-50.15,-38.74,-30.33,-26.41,-27.78,-26.81
LEFT,-66.26,-67.42,-66.42,-60.65,-57.4,-67.3,-76.2,-57.2,-16.19,20.99,48.5,68.76,76.07,74.62,77.63,84.55,84.54,75.69,62.52,45.27,21.66,-7.86,-42.1,-80.34,-121.45,-161.12,-195.11,-221.14,-235.56,-237.84,-234.61,-229.51,-222.5,-213.44,-200.79,-184.46,-169.66,-158.84,-146.4,-130.03,-115.23,-102.92,-89.61,-77.7,-71.0,-65.51,-53.78,-36.76,-24.51,-21.44
LEFT,-84.15,-87.53,-97.57,-102.04,-83.46,-42.01,4.16,39.63,60.37,70.55,76.83,79.88,75.66,64.46,53.07,46.27,38.87,22.0,-6.26,-40.8,-75.22,-106.19,-134.4,-159.74,-180.45,-194.22,-198.47,-194.88,-189.91,-186.75,-181.52,-172.47,-161.36,-146.85,-128.71,-111.9,-99.2,-89.14,-80.75,-71.49,-58.43,-44.79,-37.53,-34.08,-26.98,-18.03,-12.72,-7.68,1.94,12.98
LEFT,-52.36,-62.08,-63.93,-65.05,-69.22,-77.48,-91.13,-93.87,-62.84,-9.63,31.87,53.35,69.47,86.31,96.71,94.95,84.15,70.19,52.57,26.44,-9.05,-50.76,-93.55,-130.93,-162.15,-192.14,-219.93,-237.61,-242.71,-240.26,-235.89,-230.54,-220.48,-205.46,-193.14,-186.77,-180.46,-168.93,-153.18,-137.08,-123.42,-111.28,-97.62,-83.72,-73.91,-68.68,-61.3,-46.32,-29.82,-21.01
LEFT,-31.96,-41.03,-43.86,-40.71,-40.23,-45.1,-56.23,-68.08,-60.49,-26.59,14.69,48.6,74.9,92.14,96.21,89.79,81.17,72.71,58.88,34.95,0.48,-41.45,-83.2,-119.05,-152.84,-188.0,-218.1,-235.82,-245.29,-252.72,-254.14,-246.45,-237.12,-229.85,-220.1,-206.94,-192.61,-177.35,-163.75,-153.69,-141.66,-123.07,-103.86,-91.98,-85.6,-77.91,-66.64,-54.39,-44.11,-36.32
LEFT,-82.07,-82.25,-74.93,-70.93,-73.2,-62.28,-26.12,17.08,47.39,67.45,86.52,102.11,108.02,108.17,106.3,95.0,69.82,37.56,4.6,-28.8,-63.67,-98.07,-127.17,-150.13,-170.02,-186.14,-196.9,-202.8,-200.61,-189.38,-176.01,-164.93,-153.9,-142.6,-131.02,-116.31,-96.86,-75.07,-57.71,-47.43,-39.47,-33.45,-32.86,-33.61,-30.61,-25.35,-16.92,-2.41,11.45,15.33
LEFT,39.17,29.45,23.05,16.96,8.92,-1.47,-17.83,-37.17,-39.14,-11.43,26.96,54.37,72.51,87.83,97.63,100.52,99.13,92.26,76.8,55.0,30.77,0.68,-40.46,-87.14,-131.38,-172.02,-206.57,-232.53,-253.01,-266.24,-268.35,-266.13,-266.34,-262.7,-249.02,-232.64,-221.42,-212.04,-198.78,-184.46,-172.82,-161.58,-150.28,-141.1,-130.51,-114.55,-97.72,-84.58,-72.42,-59.94
LEFT,-42.55,-45.47,-41.73,-40.64,-50.98,-57.59,-36.6,4.93,40.19,61.92,79.26,97.28,113.58,120.48,113.92,99.85,82.85,60.76,31.7,-4.39,-47.79,-93.1,-130.68,-157.13,-177.11,-193.08,-202.89,-206.89,-208.7,-207.76,-202.4,-195.63,-189.07,-179.19,-166.55,-156.67,-148.57,-137.55,-123.09,-106.86,-90.95,-76.67,-62.51,-49.99,-42.74,-37.98,-31.54,-24.06,-17.96,-12.7
LEFT,-40.4,-43.56,-43.52,-41.39,-39.58,-38.4,-38.88,-43.03,-38.67,-11.21,29.75,65.88,90.99,106.3,115.98,124.46,129.39,120.98,95.17,61.39,27.04,-11.96,-56.92,-101.54,-141.77,-176.14,-202.59,-222.34,-236.54,-240.68,-233.66,-224.52,-218.95,-211.3,-198.7,-184.7,-170.72,-156.68,-143.52,-133.1,-127.33,-121.67,-108.75,-92.64,-81.82,-73.85,-63.03,-50.52,-40.28,-31.44
LEFT,-73.46,-81.49,-81.03,-76.51,-74.18,-70.91,-68.48,-76.26,-84.37,-67.0,-24.69,16.7,46.94,72.42,91.04,97.25,95.81,90.78,78.17,56.42,25.75,-16.19,-64.76,-108.39,-143.41,-174.1,-199.8,-217.04,-226.45,-229.91,-228.3,-221.48,-210.04,-197.05,-184.21,-172.38,-161.36,-150.74,-142.55,-135.71,-126.66,-115.36,-97.54,-68.81,-39.2,-24.35,-23.98,-25.8,-23.87,-20.23
LEFT,-31.94,-36.14,-39.74,-45.8,-52.2,-57.9,-67.53,-83.97,-94.63,-77.88,-32.23,20.08,62.06,90.02,101.97,101.24,98.28,94.46,78.28,47.31,14.58,-14.38,-47.74,-89.35,-132.75,-171.23,-202.54,-227.75,-246.55,-254.02,-251.25,-249.12,-249.84,-245.05,-232.52,-219.18,-208.15,-196.12,-183.04,-170.55,-155.68,-137.54,-121.74,-111.27,-103.71,-94.82,-83.21,-69.83,-56.46,-44.21
LEFT,-67.66,-69.03,-67.72,-66.0,-65.05,-65.54,-71.99,-84.98,-86.93,-56.47,-5.2,35.11,59.96,83.83,103.81,109.26,103.8,94.89,80.74,57.49,25.25,-14.68,-60.32,-107.95,-149.86,-179.68,-201.71,-221.64,-234.77,-238.16,-237.02,-229.87,-213.17,-197.11,-190.35,-184.97,-172.58,-157.84,-145.8,-133.98,-117.53,-96.29,-78.75,-73.29,-74.5,-69.36,-54.63,-39.09,-28.19,-19.44
LEFT,-63.52,-63.25,-65.9,-71.73,-82.14,-83.98,-56.67,-10.09,27.42,50.71,67.57,77.37,81.53,82.36,74.8,59.42,45.6,35.45,20.48,-5.39,-39.11,-75.68,-113.57,-149.9,-176.83,-191.5,-200.51,-207.99,-210.21,-204.47,-194.46,-186.63,-182.59,-180.36,-176.73,-167.39,-150.62,-130.47,-112.83,-99.54,-86.55,-72.42,-61.48,-53.2,-41.93,-26.37,-11.58,-2.11,2.71,3.81
LEFT,-72.63,-77.69,-79.56,-80.35,-86.27,-97.44,-97.67,-66.88,-13.62,33.15,61.94,81.58,97.07,101.64,93.48,84.39,78.57,63.76,36.35,8.62,-13.54,-37.97,-71.32,-109.46,-143.86,-172.32,-196.88,-214.26,-221.55,-226.8,-233.2,-227.38,-205.09,-184.5,-177.0,-170.92,-157.63,-142.89,-131.06,-120.65,-109.72,-96.72,-81.29,-66.67,-53.62,-39.94,-27.62,-18.62,-10.74,-0.98
LEFT,-3.62,-6.96,-13.3,-21.96,-30.79,-38.73,-48.63,-62.81,-79.38,-83.89,-59.81,-15.51,26.9,59.99,85.74,103.83,113.66,114.68,105.64,87.23,58.76,17.38,-32.22,-79.55,-123.0,-167.12,-207.58,-234.66,-247.5,-253.79,-257.48,-257.32,-251.6,-242.77,-235.19,-223.86,-199.35,-171.95,-160.96,-162.41,-156.94,-141.89,-129.41,-121.79,-113.44,-103.21,-91.59,-79.55,-70.63,-66.24
LEFT,-46.13,-51.67,-59.02,-64.33,-64.47,-65.08,-74.52,-85.69,-77.16,-42.11,2.84,42.34,73.17,95.41,107.68,111.31,111.21,106.63,90.89,63.86,30.19,-10.11,-56.95,-105.26,-148.56,-182.09,-206.11,-223.22,-232.95,-235.32,-234.39,-234.03,-231.56,-223.72,-212.38,-200.83,-187.43,-169.41,-154.76,-152.26,-153.7,-145.61,-129.39,-112.68,-95.49,-75.3,-54.67,-36.88,-24.27,-16.91
LEFT,-18.12,-24.5,-32.63,-37.01,-43.83,-56.02,-53.98,-24.15,14.35,39.33,53.55,67.22,79.19,82.92,77.91,69.79,61.3,46.88,23.33,-4.11,-31.76,-60.3,-90.9,-124.45,-158.62,-187.91,-210.84,-230.02,-244.86,-250.38,-246.8,-240.46,-234.08,-223.71,-208.91,-193.83,-179.38,-164.47,-150.06,-140.96,-139.96,-140.37,-132.9,-117.95,-102.2,-88.09,-75.6,-63.93,-50.82,-37.45
LEFT,-39.06,-41.72,-39.53,-38.86,-45.55,-56.49,-67.63,-78.19,-76.83,-46.99,3.77,50.67,80.88,96.41,103.08,102.43,94.3,81.07,60.42,26.84,-13.97,-51.31,-85.98,-123.37,-159.58,-187.25,-205.22,-216.72,-223.18,-225.09,-222.2,-214.9,-206.68,-200.0,-192.3,-182.79,-170.0,-147.33,-117.32,-96.03,-90.68,-90.04,-86.72,-87.66,-92.61,-91.91,-85.88,-80.57,-75.19,-67.34
LEFT,-60.8,-62.02,-64.99,-66.44,-72.13,-84.71,-86.76,-56.98,-6.74,36.78,67.84,91.47,106.0,110.46,109.77,105.67,92.69,70.15,45.58,19.88,-11.78,-47.93,-86.04,-126.84,-164.51,-188.8,-198.23,-202.62,-208.15,-209.7,-206.18,-201.82,-194.68,-181.14,-165.07,-152.46,-142.43,-131.9,-119.5,-106.2,-93.25,-81.41,-69.95,-57.47,-44.67,-33.41,-24.53,-15.54,-1.32,14.99
LEFT,-89.53,-89.4,-91.31,-96.03,-97.55,-79.28,-39.61,2.39,36.45,65.84,89.05,99.8,99.37,94.7,86.26,70.93,49.65,23.05,-10.44,-48.33,-84.37,-117.07,-146.57,-167.77,-180.35,-191.55,-202.68,-208.63,-205.55,-192.99,-177.54,-169.17,-161.81,-144.96,-127.44,-120.48,-116.91,-107.51,-91.07,-65.12,-32.51,-11.81,-11.08,-15.25,-12.17,-7.57,-8.69,-11.8,-10.29,-4.87
LEFT,-62.13,-58.79,-56.25,-56.53,-62.69,-75.8,-93.24,-98.35,-71.72,-23.99,16.74,43.93,65.56,79.86,83.96,81.95,75.88,64.0,46.38,25.41,2.59,-23.26,-53.88,-89.06,-127.88,-167.7,-202.57,-229.82,-249.71,-259.34,-258.29,-252.44,-246.57,-241.24,-236.12,-230.43,-221.2,-207.68,-192.55,-177.75,-163.89,-149.61,-132.71,-112.95,-94.17,-80.74,-70.74,-61.2,-52.84,-45.03
LEFT,-50.88,-59.32,-68.39,-71.72,-69.89,-69.63,-60.57,-28.98,11.74,41.27,59.99,75.52,87.88,93.87,94.36,90.57,80.36,64.54,47.15,27.87,2.84,-28.51,-63.85,-102.8,-144.63,-183.93,-214.89,-235.52,-245.76,-248.26,-247.51,-246.18,-245.0,-240.68,-228.72,-212.42,-201.18,-195.79,-185.59,-167.82,-151.36,-139.86,-128.72,-112.26,-89.2,-70.2,-67.58,-71.69,-63.07,-44.33
LEFT,-80.83,-86.18,-86.77,-84.62,-84.6,-88.13,-95.17,-104.74,-100.89,-65.4,-11.13,34.35,65.61,89.9,107.62,116.71,118.24,111.79,94.86,67.84,34.06,-4.41,-47.05,-92.54,-137.65,-178.2,-209.7,-229.24,-239.48,-246.48,-251.89,-249.2,-234.69,-214.77,-198.78,-187.21,-176.93,-168.71,-160.54,-147.15,-131.77,-121.4,-112.64,-99.17,-84.04,-71.31,-59.07,-45.32,-34.01,-29.11
LEFT,-39.69,-40.12,-43.35,-50.8,-56.42,-61.0,-72.19,-83.41,-75.35,-44.26,-8.19,21.18,44.72,60.06,67.33,71.97,73.53,67.15,51.86,28.96,-1.03,-37.93,-79.79,-122.1,-158.48,-186.57,-208.36,-225.33,-238.01,-245.1,-246.03,-245.36,-244.29,-235.41,-217.21,-198.82,-184.64,-171.52,-160.05,-152.48,-137.83,-105.02,-70.03,-56.94,-60.61,-59.78,-50.4,-44.7,-45.02,-42.54
LEFT,-84.05,-81.05,-79.35,-79.28,-80.52,-88.03,-96.07,-81.27,-38.27,4.84,29.78,45.9,60.63,72.43,79.18,78.63,71.01,56.57,37.28,16.37,-9.86,-45.82,-86.08,-124.11,-158.63,-186.73,-203.17,-210.0,-214.34,-215.84,-209.41,-195.06,-180.57,-171.76,-165.9,-158.73,-146.51,-125.2,-98.5,-78.04,-68.66,-65.33,-64.59,-65.55,-64.11,-57.52,-46.11,-31.46,-19.46,-14.19
LEFT,-91.35,-98.05,-105.19,-98.76,-67.39,-24.11,11.72,37.62,58.28,72.85,81.48,86.86,86.02,74.71,56.77,39.27,24.25,8.21,-11.64,-34.53,-59.86,-88.01,-118.26,-147.67,-171.18,-187.75,-201.64,-214.77,-222.6,-221.37,-212.18,-200.66,-190.74,-179.39,-164.25,-148.95,-136.14,-123.17,-107.76,-91.98,-78.02,-64.54,-50.73,-39.54,-31.54,-22.78,-11.79,-1.77,7.54,20.25
