,LABEL,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
109,LEFT,-32.68,-27.04,-17.94,3.65,34.63,63.18,87.97,112.43,128.87,131.15,122.42,108.15,88.97,60.18,24.11,-9.61,-33.53,-39.77,-33.16,-34.07,-49.27,-69.75,-91.46,-114.73,-141.16,-170.83,-198.07,-216.15,-221.96,-219.71,-216.8,-214.16,-210.41,-204.41,-195.43,-181.91,-165.71,-150.86,-137.56,-122.83,-104.84,-86.97,-70.96,-57.66,-48.95,-40.11,-27.94,-15.38,-3.61,7.18
110,LEFT,-76.36,-72.54,-66.8,-63.95,-65.57,-62.9,-41.86,-2.06,41.41,76.99,104.78,131.2,155.93,172.93,181.61,181.31,167.76,138.32,92.46,34.15,-22.75,-65.79,-101.31,-137.41,-168.32,-189.38,-200.66,-203.5,-200.29,-193.75,-188.25,-183.1,-174.78,-161.97,-146.68,-129.42,-107.74,-78.44,-42.99,-15.94,-7.5,-8.87,-8.89,-5.78,-4.06,-6.96,-12.19,-18.17,-22.04,-20.02
111,LEFT,-43.89,-73.62,-93.46,-92.66,-82.54,-74.65,-67.61,-57.18,-45.37,-34.34,-23.46,-13.76,-7.36,-3.01,1.51,2.4,-0.71,-1.73,-1.96,-0.94,3.37,0.61,-22.89,-66.46,-113.68,-158.07,-201.5,-229.94,-235.45,-225.82,-205.71,-176.52,-140.75,-99.39,-51.6,-4.52,34.66,69.31,99.9,124.85,144.52,157.84,164.99,166.55,166.13,167.8,167.51,158.39,142.69,128.4
112,LEFT,50.1,48.45,46.23,41.4,34.06,27.0,21.74,19.51,19.78,19.63,18.99,17.08,12.96,9.4,10.37,13.77,16.31,16.66,12.66,7.07,2.73,-6.8,-33.14,-74.43,-118.95,-165.68,-211.0,-241.18,-249.96,-238.65,-205.31,-150.69,-84.99,-22.15,27.9,65.3,92.4,108.69,115.72,121.75,131.23,138.04,139.55,138.56,134.63,125.66,111.25,89.8,60.97,28.62
113,LEFT,-40.44,-39.99,-36.12,-34.17,-35.79,-28.83,-1.14,39.94,79.92,113.67,140.91,163.42,182.04,193.3,193.46,182.2,161.25,132.66,95.71,48.04,-3.97,-50.22,-93.31,-135.42,-169.49,-192.76,-206.1,-211.99,-212.67,-210.27,-208.51,-205.97,-199.22,-187.36,-172.28,-155.45,-139.03,-125.22,-105.94,-73.49,-36.49,-13.47,-8.48,-8.38,-4.01,3.32,7.14,7.9,7.11,2.65
114,LEFT,16.33,15.3,13.28,8.17,3.27,0.33,-5.96,-18.9,-24.59,-17.56,-13.16,-14.02,-12.52,-9.48,-10.05,-13.59,-17.12,-22.29,-30.57,-36.96,-38.3,-37.57,-43.63,-70.47,-121.95,-183.08,-238.89,-286.7,-321.38,-328.19,-303.32,-258.86,-204.09,-142.58,-78.84,-20.21,31.45,75.24,108.87,138.37,165.16,182.52,191.71,197.66,200.06,196.73,187.72,175.74,163.1,149.33
115,LEFT,-36.17,-36.12,-37.77,-39.56,-40.03,-37.05,-22.78,9.4,50.4,85.26,114.86,144.75,173.14,195.89,206.62,202.07,183.92,151.12,101.22,39.62,-21.92,-73.03,-112.26,-146.03,-175.1,-192.35,-197.54,-196.02,-193.91,-195.85,-197.54,-188.8,-160.19,-112.26,-63.77,-39.91,-41.98,-50.02,-55.81,-62.83,-70.0,-74.82,-76.61,-73.84,-65.77,-55.56,-46.69,-39.16,-32.2,-25.72
116,LEFT,-35.39,-34.83,-33.79,-33.0,-30.96,-27.59,-25.21,-24.7,-25.04,-27.32,-29.36,-25.48,-16.98,-10.62,-8.87,-8.51,-8.73,-11.94,-16.21,-13.42,-3.62,-4.09,-28.91,-69.2,-114.2,-162.21,-205.85,-233.62,-237.89,-221.68,-196.26,-163.12,-118.62,-67.34,-18.14,27.42,70.97,108.54,140.36,166.55,184.86,197.79,207.86,215.22,219.58,218.74,211.09,199.09,187.18,176.56
117,LEFT,-28.23,-34.35,-44.49,-51.83,-45.81,-25.18,1.81,27.71,48.94,63.56,74.45,86.01,95.93,101.35,101.61,96.31,86.83,71.07,47.61,20.47,-10.01,-46.5,-83.8,-117.94,-153.56,-190.78,-223.54,-246.79,-262.08,-273.2,-278.18,-275.55,-268.0,-258.73,-247.42,-232.41,-215.98,-199.3,-182.92,-167.18,-150.98,-132.69,-116.43,-105.36,-94.49,-82.41,-70.11,-55.72,-40.4,-25.86
118,LEFT,83.25,89.04,94.21,95.04,91.57,86.22,80.41,76.25,75.07,75.41,75.17,71.69,65.09,58.29,54.33,51.73,48.88,47.02,48.77,52.84,45.61,13.05,-38.04,-88.93,-134.57,-176.43,-205.19,-215.36,-206.57,-182.44,-151.73,-117.69,-78.71,-31.89,17.25,57.06,85.43,106.82,125.7,142.68,155.01,164.39,171.81,174.49,172.35,168.15,163.6,157.52,148.68,138.21
119,LEFT,-56.47,-58.88,-57.58,-41.22,-14.42,11.26,33.33,54.63,74.52,90.98,108.14,127.21,142.48,154.22,164.17,166.36,154.18,126.86,89.18,46.19,0.86,-46.85,-95.48,-135.76,-165.35,-189.96,-205.75,-210.59,-212.57,-215.53,-216.42,-210.16,-196.13,-177.07,-157.18,-140.95,-129.08,-120.17,-110.64,-99.08,-85.02,-69.36,-56.18,-44.22,-30.77,-17.39,-4.99,5.88,15.91,27.58
120,LEFT,25.37,18.41,15.36,15.87,16.52,15.8,13.68,10.95,6.81,0.66,-4.71,-2.0,4.32,3.75,-3.0,-11.66,-14.69,-12.89,-17.8,-26.03,-27.87,-26.29,-33.25,-61.87,-111.76,-170.11,-225.81,-269.97,-293.8,-291.46,-267.67,-231.59,-186.65,-135.6,-82.56,-30.58,17.87,58.8,90.39,117.07,139.99,158.92,175.05,183.83,183.41,178.08,170.2,160.55,150.48,139.52
121,LEFT,-43.39,-48.81,-41.47,-24.12,-7.82,1.89,10.3,21.65,31.31,40.9,55.42,68.97,76.53,78.95,75.99,67.7,58.85,47.97,26.6,-6.27,-43.68,-76.33,-101.98,-127.19,-156.18,-186.35,-213.24,-235.99,-254.14,-263.13,-261.44,-252.98,-244.05,-238.75,-233.54,-225.03,-213.55,-201.13,-186.53,-169.78,-154.55,-141.88,-129.88,-116.27,-100.07,-81.31,-62.58,-46.63,-33.43,-23.23
122,LEFT,-80.32,-76.69,-72.56,-68.6,-66.48,-69.65,-74.36,-63.09,-26.34,22.45,68.71,108.57,138.98,162.15,181.99,192.61,188.02,170.83,145.87,111.5,60.52,-2.89,-60.39,-103.26,-140.5,-178.36,-210.21,-230.32,-240.49,-244.82,-240.98,-230.03,-215.79,-198.84,-181.9,-168.88,-157.84,-141.71,-120.14,-98.76,-82.69,-73.84,-66.91,-56.95,-45.26,-34.95,-25.98,-15.74,-3.66,7.27
123,LEFT,1.53,-4.9,-11.87,-9.17,0.63,3.3,-0.23,0.9,4.69,3.29,3.24,7.06,7.1,7.87,10.98,12.97,14.29,12.48,11.08,15.29,15.54,-4.5,-44.48,-88.37,-129.95,-169.09,-197.64,-208.29,-201.05,-177.47,-140.39,-95.34,-50.55,-10.4,28.66,68.76,105.07,131.55,153.43,176.62,193.02,196.83,194.33,191.56,187.78,181.34,172.85,160.88,141.63,115.71
124,LEFT,2.19,-2.22,-3.92,-7.4,-16.97,-27.12,-36.49,-41.13,-25.68,9.82,47.96,75.36,89.94,102.61,118.43,128.27,129.02,123.09,109.15,85.38,52.61,12.93,-32.11,-81.63,-130.04,-170.55,-203.77,-232.83,-259.28,-279.66,-287.61,-284.04,-275.01,-263.63,-249.44,-233.76,-221.71,-212.89,-202.03,-186.88,-169.89,-153.04,-137.74,-123.59,-102.92,-72.78,-45.34,-35.0,-36.24,-32.5
125,LEFT,-0.83,0.49,-0.04,-7.28,-13.0,-14.28,-15.92,-17.99,-21.31,-25.17,-26.78,-26.98,-27.57,-27.99,-27.95,-29.11,-31.06,-30.46,-26.41,-22.48,-21.62,-25.51,-41.73,-78.29,-129.46,-182.31,-226.62,-253.15,-259.27,-249.25,-226.78,-193.33,-148.54,-94.59,-37.18,14.46,54.63,86.17,110.99,132.82,154.33,170.56,179.75,183.59,183.0,178.65,169.31,155.71,142.85,131.73
126,LEFT,-35.07,-35.79,-37.78,-33.7,-12.03,24.52,61.77,90.81,111.36,130.8,151.39,166.22,171.85,169.31,160.27,146.48,126.22,97.72,63.42,25.68,-15.95,-57.86,-95.51,-130.0,-160.7,-184.09,-200.75,-213.37,-221.59,-224.12,-218.9,-207.14,-192.78,-177.31,-161.67,-147.13,-135.14,-123.52,-109.87,-94.32,-79.78,-68.48,-57.0,-43.71,-33.1,-26.03,-16.92,-2.74,11.41,19.79
127,LEFT,32.91,27.4,21.77,16.86,14.86,15.01,13.67,10.19,4.29,-4.11,-11.42,-9.59,-2.44,-3.37,-11.4,-16.22,-16.62,-16.66,-17.61,-19.65,-21.98,-23.81,-36.74,-74.83,-130.35,-184.37,-230.16,-264.27,-277.03,-266.35,-241.41,-209.91,-169.07,-116.49,-61.08,-10.95,31.5,66.8,96.35,118.5,135.02,149.8,159.68,161.14,157.3,150.14,138.71,125.21,113.89,105.56
128,LEFT,-22.27,-26.55,-20.65,4.31,37.66,65.46,86.87,106.43,127.11,146.38,160.12,171.22,180.9,184.87,181.53,168.91,141.91,100.14,51.27,4.36,-36.96,-74.44,-109.08,-139.91,-166.8,-188.98,-205.0,-210.75,-206.37,-197.83,-189.54,-181.74,-172.21,-162.11,-151.9,-140.09,-124.03,-104.92,-88.37,-74.71,-61.5,-48.58,-36.78,-26.13,-16.19,-7.35,1.43,9.87,17.41,24.28
129,LEFT,27.16,21.86,17.92,16.01,13.07,10.2,9.9,8.62,2.93,0.03,1.16,-0.03,-3.4,-9.85,-14.18,-11.91,-10.26,-13.45,-17.42,-19.87,-21.46,-21.46,-25.61,-50.4,-101.57,-163.64,-218.68,-256.09,-268.06,-251.72,-218.17,-181.39,-143.73,-102.16,-54.82,-5.33,42.59,84.03,111.36,129.47,145.63,154.65,155.34,154.17,151.95,144.88,134.53,126.03,115.48,92.54
130,LEFT,24.21,18.35,12.02,7.63,5.32,3.75,3.09,1.45,-4.73,-6.07,0.28,2.74,-1.13,-7.5,-9.01,-4.54,-3.62,-8.28,-14.0,-15.77,-14.65,-19.22,-39.93,-81.37,-133.65,-181.16,-219.71,-249.78,-261.25,-248.03,-220.88,-188.46,-150.83,-108.96,-66.84,-26.46,10.76,42.6,71.18,97.94,121.63,140.14,154.8,168.06,176.72,178.99,178.49,175.64,167.86,155.25
131,LEFT,-32.6,-40.06,-47.5,-55.41,-61.8,-57.42,-39.08,-15.43,8.47,33.21,56.54,77.61,96.04,110.17,119.24,122.64,119.94,108.9,87.42,56.95,19.74,-21.49,-63.13,-105.16,-147.44,-186.02,-219.95,-249.15,-271.02,-282.29,-281.95,-275.2,-265.93,-253.56,-240.83,-230.54,-221.74,-209.89,-194.52,-176.73,-158.01,-140.04,-125.1,-114.4,-103.8,-88.78,-70.35,-55.23,-45.98,-35.97
132,LEFT,-25.98,-26.15,-24.27,-22.1,-22.27,-24.98,-27.67,-29.31,-31.17,-33.73,-35.71,-36.95,-38.27,-40.48,-42.37,-41.4,-37.96,-35.96,-37.84,-41.46,-42.66,-41.27,-46.23,-69.58,-112.72,-161.87,-205.85,-240.66,-256.36,-247.47,-222.48,-188.68,-148.03,-103.12,-59.77,-20.31,15.46,46.15,71.57,91.89,108.95,123.36,135.21,146.02,152.96,153.63,151.07,147.38,141.96,133.2
133,LEFT,-21.95,-27.22,-36.92,-47.61,-46.35,-26.88,0.99,27.06,50.01,67.35,80.79,94.92,106.4,112.69,116.39,119.77,121.5,115.34,96.18,64.06,25.66,-12.15,-52.18,-95.64,-135.81,-170.08,-201.09,-228.25,-245.11,-251.39,-253.7,-252.72,-247.86,-239.7,-228.33,-213.84,-198.42,-182.38,-165.2,-151.5,-142.24,-131.45,-115.55,-98.97,-84.41,-71.83,-62.71,-53.44,-41.45,-30.2
134,LEFT,18.85,15.24,10.91,8.71,8.01,3.0,-14.17,-39.29,-48.85,-38.32,-29.98,-30.24,-28.48,-23.57,-19.95,-17.88,-16.06,-15.43,-15.97,-15.94,-14.35,-11.91,-16.46,-42.43,-91.47,-148.45,-200.41,-241.53,-265.87,-266.38,-244.4,-208.11,-161.5,-106.39,-48.45,3.36,47.04,83.56,108.25,127.12,145.81,155.26,154.74,153.24,151.89,147.36,140.06,131.09,120.04,107.28
135,LEFT,-31.14,-41.82,-50.52,-49.75,-34.41,-10.38,12.61,30.53,44.85,56.83,66.51,79.01,96.51,112.07,120.64,120.85,110.6,89.57,61.31,30.65,-3.65,-43.38,-80.86,-113.76,-148.65,-184.93,-214.55,-230.05,-235.91,-241.95,-244.68,-239.55,-232.55,-227.22,-217.86,-202.76,-186.97,-170.83,-155.4,-143.23,-132.89,-121.12,-107.52,-91.77,-73.63,-57.71,-45.44,-33.26,-20.05,-8.65
136,LEFT,-27.06,-24.69,-26.23,-28.89,-32.08,-32.07,-18.29,10.69,41.52,67.83,95.16,121.61,141.62,157.47,169.86,174.17,166.1,147.01,122.07,91.56,50.54,1.08,-46.22,-88.02,-131.23,-172.79,-203.37,-224.18,-238.63,-244.96,-244.73,-241.09,-234.95,-223.86,-207.45,-188.54,-170.77,-157.27,-146.04,-134.9,-122.17,-107.31,-91.69,-76.16,-60.92,-45.39,-31.53,-21.16,-11.89,-0.63
137,LEFT,19.29,20.63,24.64,25.46,22.84,18.47,12.99,7.62,5.15,5.37,6.58,6.64,0.82,-3.45,-2.59,-6.84,-14.38,-18.99,-20.54,-20.04,-20.27,-21.24,-27.98,-54.6,-103.12,-159.68,-213.14,-255.72,-277.88,-273.26,-246.49,-209.88,-170.45,-127.79,-80.79,-33.49,7.41,38.46,61.44,86.78,117.91,146.91,167.43,177.15,179.14,176.88,170.06,160.73,152.83,144.58
138,LEFT,-74.16,-75.89,-83.84,-87.85,-72.91,-41.6,-11.88,10.46,32.68,55.48,72.31,84.25,99.38,116.82,127.77,128.34,119.84,102.61,73.96,36.76,-0.51,-36.91,-76.45,-117.32,-153.62,-183.53,-208.26,-225.63,-233.13,-232.05,-226.58,-217.18,-206.45,-198.21,-189.39,-176.53,-161.98,-148.52,-133.04,-115.08,-99.97,-88.18,-76.31,-63.68,-51.57,-39.61,-27.33,-16.45,-8.21,-1.2
139,LEFT,-89.65,-74.54,-48.01,-23.38,-3.39,15.59,32.1,46.94,64.52,84.12,99.99,109.35,117.3,122.82,117.76,101.86,79.38,52.19,21.44,-11.22,-41.05,-68.48,-99.92,-132.54,-158.89,-181.38,-202.7,-214.42,-213.94,-209.5,-206.22,-201.77,-192.44,-179.4,-164.05,-146.7,-127.4,-108.91,-95.54,-85.92,-76.26,-64.97,-52.52,-41.79,-33.1,-23.62,-12.14,1.8,17.27,31.17
140,LEFT,110.91,112.04,108.69,101.79,94.79,89.99,87.37,84.25,78.23,71.3,65.66,63.4,64.93,67.34,66.97,62.83,57.21,51.6,47.51,44.68,36.14,12.14,-29.04,-78.45,-128.89,-173.81,-203.86,-213.95,-203.38,-175.13,-136.62,-93.9,-51.14,-10.61,27.02,58.6,81.55,97.09,110.04,121.41,130.8,142.03,153.29,158.68,156.53,150.13,144.47,139.56,131.16,118.78
141,LEFT,-72.91,-77.21,-82.16,-86.85,-86.12,-71.6,-46.84,-23.84,-4.64,14.72,30.96,41.33,50.08,58.92,65.13,66.33,63.07,55.2,41.0,21.47,-1.96,-30.23,-65.64,-104.89,-143.06,-178.68,-207.87,-231.14,-249.46,-258.84,-262.16,-263.71,-260.06,-248.23,-234.32,-221.91,-208.01,-193.59,-180.48,-166.04,-148.27,-129.06,-109.54,-91.55,-76.6,-62.98,-51.76,-42.92,-32.65,-19.55
142,LEFT,36.52,30.58,23.96,18.31,15.58,15.72,16.52,16.32,13.89,10.19,6.65,4.39,4.11,5.17,-0.0,-16.27,-27.28,-26.85,-28.61,-31.79,-27.82,-24.7,-41.13,-84.02,-139.45,-190.78,-230.52,-254.13,-261.2,-253.1,-230.74,-198.73,-159.41,-111.96,-56.58,-2.61,39.96,71.05,94.56,117.36,140.39,157.73,167.69,170.92,169.91,167.75,163.03,155.23,147.31,139.93
143,LEFT,-73.26,-73.02,-56.65,-28.92,-2.71,17.0,33.08,48.73,60.87,65.86,68.7,73.8,78.57,79.42,77.82,75.12,67.77,51.71,27.74,1.84,-23.11,-49.15,-82.26,-123.3,-162.11,-192.68,-216.55,-234.77,-245.1,-249.13,-251.18,-251.3,-246.76,-234.78,-217.34,-197.8,-177.43,-156.63,-138.65,-127.52,-119.36,-107.41,-89.87,-72.89,-59.69,-45.81,-31.28,-18.2,-5.0,7.44
144,LEFT,-42.48,-39.17,-37.05,-35.43,-33.08,-32.74,-35.39,-36.59,-33.49,-30.15,-29.74,-29.79,-27.71,-26.6,-28.53,-31.17,-33.04,-34.74,-35.14,-33.4,-31.85,-34.88,-51.57,-88.59,-137.52,-181.57,-212.12,-226.76,-221.75,-203.94,-185.04,-168.58,-152.59,-133.5,-111.33,-88.02,-61.71,-28.19,10.35,46.44,78.32,107.08,134.42,158.23,173.82,183.61,190.87,193.51,191.32,186.97
145,LEFT,-60.61,-61.88,-38.31,1.45,32.57,50.05,64.86,75.54,75.46,69.85,65.68,63.28,60.22,58.11,57.45,54.08,45.2,29.91,7.36,-19.55,-43.21,-63.96,-88.01,-114.96,-144.59,-177.5,-209.6,-233.71,-247.77,-253.07,-250.89,-246.33,-242.48,-236.58,-224.34,-207.13,-189.53,-174.84,-163.8,-151.6,-135.76,-117.66,-98.95,-79.07,-60.88,-49.9,-42.1,-30.69,-16.6,-2.7
146,LEFT,-84.48,-80.3,-77.12,-77.74,-76.2,-61.82,-32.92,2.02,33.68,57.86,77.8,95.74,109.95,120.08,124.2,120.66,110.88,96.03,73.77,42.02,4.73,-35.62,-80.61,-123.26,-157.48,-188.01,-215.7,-236.09,-245.77,-246.41,-244.77,-240.81,-230.48,-214.98,-200.2,-186.91,-173.16,-159.77,-145.4,-130.06,-116.34,-102.42,-83.69,-63.58,-48.44,-36.8,-26.93,-18.88,-9.79,1.76
147,LEFT,10.66,6.55,1.68,0.87,-0.29,-3.49,-5.14,-9.13,-15.81,-20.18,-20.58,-19.33,-21.53,-26.18,-28.24,-29.93,-35.15,-39.42,-38.53,-36.94,-37.15,-36.97,-46.68,-81.53,-134.74,-185.05,-223.8,-251.26,-266.25,-264.15,-242.85,-205.4,-157.87,-108.61,-63.61,-25.01,8.24,36.56,58.7,82.37,109.78,132.25,146.9,156.1,162.08,165.58,164.99,159.4,149.3,135.8
148,LEFT,-44.82,-41.8,-41.45,-33.38,-11.13,15.56,36.51,52.0,66.62,85.03,107.92,134.37,160.81,178.54,184.55,181.86,170.53,146.99,108.77,58.96,5.64,-43.24,-85.01,-122.64,-157.52,-187.16,-209.99,-223.22,-225.38,-221.71,-214.1,-201.79,-185.92,-169.2,-156.7,-147.97,-137.59,-123.85,-109.13,-93.11,-76.85,-64.27,-53.09,-39.91,-26.59,-15.45,-6.12,1.52,5.43,8.68
149,LEFT,-14.63,-11.73,-13.06,-15.6,-18.1,-22.83,-28.57,-31.55,-30.64,-28.95,-30.47,-33.9,-35.79,-36.28,-36.88,-36.45,-35.29,-35.95,-39.27,-43.21,-43.76,-38.37,-35.21,-52.99,-97.75,-152.16,-198.08,-231.45,-251.03,-252.79,-234.14,-196.0,-142.91,-81.38,-23.44,19.98,50.88,76.46,98.23,113.73,125.32,133.16,132.2,126.99,124.27,117.45,95.69,60.98,27.22,6.27
150,LEFT,54.18,52.56,50.68,46.21,41.74,41.11,44.11,47.1,46.82,44.25,42.06,40.11,36.59,34.55,36.07,37.12,34.37,28.21,20.48,15.66,14.12,0.95,-34.45,-80.39,-125.69,-170.87,-211.0,-234.06,-233.41,-211.37,-173.05,-120.32,-58.52,0.29,48.71,84.87,109.67,127.15,145.19,164.94,172.16,157.08,128.15,99.23,76.87,64.84,66.9,77.19,87.28,95.21
151,LEFT,62.54,60.34,59.0,58.97,60.0,60.42,58.42,54.43,48.88,43.44,39.03,35.47,32.68,30.2,27.8,23.77,17.54,12.25,11.92,16.17,18.23,6.54,-24.18,-65.85,-112.51,-160.79,-200.96,-223.7,-226.89,-214.03,-188.96,-154.02,-114.29,-72.42,-27.74,16.36,56.03,89.57,116.33,137.84,157.72,175.56,185.6,188.83,191.21,191.24,183.14,167.76,151.98,139.63
152,LEFT,35.85,24.94,12.02,-0.88,-10.09,-16.99,-25.14,-34.09,-44.35,-47.97,-30.28,8.13,49.79,81.95,105.93,124.29,135.45,139.38,133.07,112.17,80.21,40.47,-7.56,-60.57,-113.46,-160.62,-200.0,-234.12,-259.16,-274.29,-287.47,-297.69,-297.45,-288.23,-277.75,-267.77,-256.26,-244.86,-233.89,-220.88,-204.73,-186.05,-165.88,-147.88,-134.64,-122.75,-111.21,-100.45,-89.22,-76.09
153,LEFT,83.6,72.46,63.73,57.52,51.03,46.25,45.84,48.15,50.65,51.13,48.52,44.49,41.85,38.35,33.51,32.91,37.5,40.35,36.54,30.91,27.33,15.7,-17.55,-67.53,-120.42,-171.1,-215.18,-242.78,-244.24,-221.31,-182.68,-134.63,-83.6,-33.33,14.68,59.18,98.57,132.82,164.66,195.29,219.88,233.14,236.33,234.54,230.78,224.78,215.85,205.13,193.76,180.68
154,LEFT,-80.64,-78.0,-75.89,-78.65,-84.06,-88.48,-93.04,-99.16,-98.96,-80.13,-42.79,1.82,44.56,79.51,105.32,123.4,134.6,137.13,125.59,99.82,64.26,20.37,-29.11,-81.09,-134.89,-184.91,-224.05,-252.0,-271.7,-284.8,-291.77,-291.0,-282.95,-270.23,-254.51,-240.45,-230.66,-221.3,-206.06,-185.52,-165.03,-148.29,-135.39,-123.66,-111.5,-96.82,-80.87,-65.59,-49.76,-34.45
155,LEFT,-39.14,-33.96,-30.57,-28.76,-28.76,-39.78,-67.96,-100.37,-117.39,-113.63,-97.71,-78.81,-59.37,-41.62,-28.34,-17.54,-7.23,0.66,5.55,9.84,5.01,-20.61,-57.41,-97.23,-145.88,-191.88,-215.42,-215.63,-200.84,-171.74,-125.9,-66.24,-2.99,49.03,83.88,107.65,128.02,144.33,153.72,159.52,163.6,162.22,154.14,143.81,135.62,128.75,118.62,101.52,79.18,57.88
156,LEFT,-15.85,-19.8,-15.49,-16.17,-23.16,-31.07,-37.52,-30.48,0.26,40.67,72.22,97.15,119.94,135.05,144.04,151.45,152.09,140.41,118.33,89.52,55.64,18.49,-20.27,-63.65,-111.78,-159.11,-200.84,-232.54,-255.5,-271.33,-279.31,-281.44,-279.23,-273.89,-264.98,-251.62,-233.43,-212.63,-192.48,-175.09,-162.35,-152.9,-142.58,-127.48,-108.68,-89.39,-71.88,-58.7,-48.68,-37.64
157,LEFT,-20.37,-24.39,-25.76,-33.73,-46.78,-58.79,-72.02,-89.97,-98.74,-76.12,-27.4,18.67,49.78,72.29,88.01,95.27,96.34,93.58,84.58,62.4,24.2,-21.83,-66.59,-108.83,-147.5,-178.08,-197.63,-208.66,-216.25,-221.85,-224.2,-224.06,-221.25,-215.84,-211.92,-210.1,-199.82,-170.58,-130.96,-104.07,-100.94,-108.07,-108.06,-98.39,-86.24,-77.03,-69.38,-62.19,-56.96,-51.19
158,LEFT,49.73,44.11,33.34,19.27,8.48,0.66,-8.87,-21.32,-37.42,-48.95,-32.78,13.55,59.67,86.37,101.3,111.53,115.11,112.02,102.07,78.43,36.02,-16.69,-65.48,-107.24,-144.78,-175.63,-196.59,-209.86,-220.2,-227.17,-226.75,-222.14,-220.62,-220.45,-207.5,-174.61,-138.17,-120.64,-122.51,-127.82,-130.43,-131.82,-129.83,-123.47,-116.68,-110.57,-103.44,-96.07,-90.85,-87.27
159,LEFT,-64.0,-66.08,-68.98,-71.49,-78.22,-83.44,-66.28,-24.91,17.23,47.79,70.46,87.54,100.28,109.67,114.18,111.92,100.18,78.91,53.55,26.42,-6.9,-46.62,-85.54,-120.13,-152.49,-180.93,-199.82,-207.41,-206.97,-202.74,-197.29,-189.29,-176.39,-160.92,-146.77,-134.58,-124.21,-115.23,-105.13,-92.04,-78.49,-66.73,-55.49,-45.06,-37.94,-31.62,-21.44,-9.04,2.34,12.69
160,LEFT,37.86,29.93,20.09,9.32,1.25,-3.82,-11.59,-27.41,-37.51,-16.4,32.29,76.23,100.06,114.89,130.25,141.02,139.07,123.28,96.77,59.55,12.99,-34.01,-76.71,-118.34,-157.9,-189.04,-208.58,-219.57,-227.93,-235.69,-238.28,-233.37,-225.52,-218.89,-212.29,-203.71,-196.05,-190.34,-178.13,-151.04,-118.36,-98.18,-93.64,-95.29,-95.99,-93.22,-87.5,-80.42,-73.3,-67.92
161,LEFT,-49.7,-48.42,-52.97,-67.45,-78.24,-63.7,-24.76,17.52,52.18,80.28,101.06,114.39,124.47,132.18,131.97,120.23,99.72,73.58,42.25,6.47,-30.35,-66.66,-104.91,-143.15,-173.35,-193.0,-205.34,-211.2,-209.72,-202.83,-193.6,-182.92,-170.15,-154.67,-138.48,-124.63,-114.25,-105.08,-93.98,-81.93,-71.07,-60.26,-48.18,-36.24,-26.43,-17.82,-7.85,1.45,8.06,14.2
162,LEFT,-64.62,-70.54,-74.63,-76.74,-77.93,-79.5,-83.17,-91.59,-92.35,-63.62,-12.48,30.45,54.25,69.64,82.93,91.68,92.84,85.15,69.2,47.53,19.46,-17.95,-61.7,-105.14,-144.5,-177.39,-201.28,-215.83,-222.63,-223.67,-220.6,-215.3,-209.14,-202.73,-193.64,-178.45,-159.48,-145.04,-137.28,-123.62,-94.25,-63.24,-51.01,-55.42,-60.3,-59.31,-55.46,-51.13,-47.48,-44.63
163,LEFT,-4.42,-11.95,-22.85,-34.04,-43.87,-51.83,-60.28,-72.36,-74.5,-46.08,2.74,43.49,68.57,87.26,103.97,114.16,112.31,99.86,78.38,44.61,0.34,-44.12,-81.61,-115.47,-149.65,-180.87,-203.55,-215.91,-220.63,-219.86,-213.17,-204.24,-197.83,-190.52,-178.4,-168.14,-163.45,-159.29,-150.9,-133.92,-106.41,-80.09,-69.47,-70.5,-71.64,-73.53,-77.65,-76.5,-68.91,-60.93
164,LEFT,-55.28,-56.16,-59.24,-62.63,-62.69,-62.36,-69.26,-70.3,-40.73,10.49,51.61,75.06,92.8,106.82,111.87,109.29,101.33,83.89,52.17,7.94,-37.54,-74.82,-107.66,-141.88,-172.41,-191.52,-199.57,-205.66,-214.11,-217.54,-209.18,-194.59,-181.51,-169.52,-155.19,-139.81,-124.98,-110.53,-97.05,-81.07,-59.4,-40.42,-32.7,-30.31,-26.64,-25.15,-27.95,-29.3,-26.28,-22.71
165,LEFT,25.77,20.33,16.1,12.65,7.88,0.69,-9.04,-24.14,-40.03,-34.73,3.82,53.63,87.3,103.75,115.39,124.92,126.05,114.67,91.7,58.64,16.76,-29.46,-73.69,-113.6,-151.17,-185.22,-210.41,-223.8,-227.32,-225.35,-221.07,-216.29,-212.34,-207.64,-198.12,-184.68,-173.98,-164.43,-144.61,-114.86,-91.73,-85.36,-89.52,-92.33,-88.95,-82.86,-78.41,-75.07,-71.79,-69.71
166,LEFT,-73.18,-76.83,-80.75,-69.97,-39.37,-11.53,-1.49,3.47,15.81,32.09,46.95,59.48,67.87,69.81,66.76,62.48,56.24,43.03,21.58,-3.54,-31.63,-65.61,-102.19,-136.28,-165.96,-187.63,-198.65,-203.36,-207.04,-208.87,-204.34,-194.88,-186.12,-176.57,-161.28,-141.41,-123.77,-110.97,-99.27,-87.35,-79.48,-75.28,-68.24,-58.32,-48.63,-38.35,-26.69,-16.84,-8.98,-0.82
